Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-06-04,181.47590874952172,182.992304172427,179.50655545875094,180.11705017089844,28761800,0.0,0
2020-06-05,179.82163090976988,184.85332879758158,179.2209775993863,184.33145141601562,39893600,0.0,0
2020-06-08,183.0907631019369,185.66076954041895,181.6137482528086,185.4736785888672,33211600,0.0,0
2020-06-09,185.11922621057946,187.77785039052372,184.39056001756825,186.8916473388672,29783900,0.0,0
2020-06-10,188.201250541166,195.47801029159365,188.08307912767938,193.82374572753906,43872300,0.0,0
2020-06-11,190.17060819818357,192.76029759760615,183.21879338095655,183.4157257080078,52854700,0.0,0
2020-06-12,187.62028763476422,188.78221392791215,182.342420039133,184.8632049560547,43373600,0.0,0
2020-06-15,181.7516092139193,187.89599662661598,181.1903363381323,186.0447998046875,32770200,0.0,0
2020-06-16,189.93426343618788,192.58304581975742,188.52618314973924,190.60385131835938,42556700,0.0,0
2020-06-17,192.04148351411476,193.3117247911658,190.72202042514039,191.2635955810547,25687800,0.0,0
2020-06-18,191.02726482485502,193.4791150246385,191.02726482485502,193.3117218017578,23061600,0.0,0
2020-06-19,195.54692744679653,196.23619807963343,191.39159088530036,192.15963745117188,44441100,0.0,0
2020-06-22,192.7898292138203,197.68367322724515,192.23841270948617,197.49659729003906,32818900,0.0,0
2020-06-23,198.99328987331728,200.8247889446587,198.3433997133314,198.81605529785156,30917400,0.0,0
2020-06-24,198.51080419491484,200.13551453911805,193.54802582630725,194.80841064453125,36740600,0.0,0
2020-06-25,194.76903907206867,197.5359779792382,192.47474073703813,197.27011108398438,27803900,0.0,0
2020-06-26,196.66945823799048,196.82701010409113,191.89378561847684,193.32156372070312,54675800,0.0,0
2020-06-29,192.78000259501374,195.48786351258337,190.58417776703183,195.3992462158203,26701600,0.0,0
2020-06-30,194.84780634340726,201.26788682323863,194.7099522232875,200.3915252685547,34310300,0.0,0
2020-07-01,200.0272003921418,203.18801883333526,198.67819828194544,201.56329345703125,32061200,0.0,0
2020-07-02,202.52829672096433,204.8324516210955,201.85872377603624,203.0994110107422,29315800,0.0,0
2020-07-06,205.63003391887383,207.89479329922904,204.90136776302816,207.47137451171875,31897600,0.0,0
2020-07-07,207.22518440883823,211.38052080155293,204.802888422547,205.05889892578125,33600700,0.0,0
2020-07-08,206.85102353995933,209.99212931802174,205.49216500448387,209.5687255859375,33600000,0.0,0
2020-07-09,213.01508315899542,213.06431999225128,208.22955445098341,211.035888671875,33121700,0.0,0
2020-07-10,210.34662192697544,210.7995797986045,207.84554983790372,210.39585876464844,26177600,0.0,0
2020-07-13,211.1934458045766,212.4932262076086,203.33573026570792,203.89700317382812,38135600,0.0,0
2020-07-14,202.97141095498017,205.64973275427013,198.93423051524894,205.1573944091797,37591800,0.0,0
2020-07-15,206.34883981517675,208.0917217217682,201.88825571820132,204.8521270751953,32179400,0.0,0
2020-07-16,202.25257478089225,202.5479807763312,199.20992758530923,200.79525756835938,29940700,0.0,0
2020-07-17,201.33682665418084,201.89808450612267,198.30402090736487,199.7711944580078,31635300,0.0,0
2020-07-20,201.8587028962421,209.0468450775418,199.8991910542592,208.35757446289062,36884800,0.0,0
2020-07-21,210.38602031427632,210.661728579087,204.84228587009815,205.55125427246094,37990400,0.0,0
2020-07-22,205.9943510917254,209.04685470066227,205.19676541341545,208.50527954101562,49605700,0.0,0
2020-07-23,204.01514117919854,207.68798058257127,199.0523628466514,199.43638610839844,67457000,0.0,0
2020-07-24,197.34888808411017,199.75150146168403,194.4834754891361,198.2154083251953,39827000,0.0,0
2020-07-27,198.3827984706709,200.8444900037611,197.782145135598,200.72633361816406,30160900,0.0,0
2020-07-28,200.49002505947323,201.56331906489208,198.64868442403218,198.9243927001953,23251400,0.0,0
2020-07-29,199.39704265432044,201.51409166510476,198.9145456359437,200.93313598632812,19632600,0.0,0
2020-07-30,197.92001730177606,201.32700530512358,196.51193682848233,200.77557373046875,25079600,0.0,0
2020-07-31,201.2678769883438,201.95716258023307,195.9604710856195,201.8685302734375,51044000,0.0,0
2020-08-03,208.27879711511505,214.30501305503287,207.2153445918991,213.22186279296875,78983000,0.0,0
2020-08-04,210.88818770503127,211.47899968086438,207.08733539043575,210.02166748046875,49280100,0.0,0
2020-08-05,211.60699014543266,211.70546381300898,208.32803036974622,209.67703247070312,28806400,0.0,0
2020-08-06,209.08622722707082,213.05447275323186,208.30833931814675,213.0347900390625,32656800,0.0,0
2020-08-07,211.55776902679978,212.39473510404028,207.69782361480375,209.2240753173828,27820400,0.0,0
2020-08-10,208.42649104511912,208.6332797390573,203.18801942336208,205.05889892578125,36716500,0.0,0
2020-08-11,203.98562648688426,204.46810844848176,200.02722199035122,200.2635498046875,36446500,0.0,0
2020-08-12,202.1442493766225,207.05779094118841,201.61253063209708,205.9844970703125,28013100,0.0,0
2020-08-13,206.2306649783529,208.1114008490379,204.96042377826782,205.5019989013672,22588900,0.0,0
2020-08-14,205.56108996319193,206.3783733774117,204.3302441631573,205.69894409179688,17958900,0.0,0
2020-08-17,206.38824260684717,207.9538749559536,205.71865463696244,207.0578155517578,20184800,0.0,0
2020-08-18,207.30395620513804,209.10591612362919,206.0041909512094,208.24925231933594,21336200,0.0,0
2020-08-19,208.7526648333002,209.35477013214822,206.5416520015173,206.98582458496094,27627600,0.51,0
2020-08-20,206.8279129845707,212.2172507229223,206.20607732878364,211.8026885986328,26981500,0.0,0
2020-08-21,211.09198733299297,213.4510527002691,210.0950652950479,210.2628631591797,36249300,0.0,0
2020-08-24,212.009947904425,212.7305102956855,209.68049298522624,210.9241943359375,25460100,0.0,0
2020-08-25,210.34182086527696,213.80638498845374,210.34182086527696,213.66819763183594,23043700,0.0,0
2020-08-26,215.05994791050398,219.2154487492328,214.546674139426,218.28761291503906,39600800,0.0,0
2020-08-27,220.0050967462378,228.1581807588722,216.56026297948728,223.6473388671875,57602200,0.0,0
2020-08-28,225.226626979463,227.65479348088977,223.64734504098112,225.9471893310547,26292900,0.0,0
2020-08-31,224.06190617884548,225.73989982078982,221.4067208279766,222.61093139648438,28774200,0.0,0
2020-09-01,222.59120035928785,224.50609319176263,221.52517707951964,224.32843017578125,25725500,0.0,0
2020-09-02,225.01935608383627,229.84606358051158,224.4073856434379,228.65171813964844,34080800,0.0,0
2020-09-03,226.30251291723422,226.34198856159682,212.1777327584621,214.48744201660156,58400300,0.0,0
2020-09-04,212.31594837172005,215.5337484915042,202.5342107325523,211.47694396972656,59664100,0.0,0
2020-09-08,203.82723615494183,207.31154557292922,199.58288875785897,200.0369415283203,52924300,0.0,0
2020-09-09,204.91300966332918,212.05929167316273,204.0246494547092,208.55523681640625,45679000,0.0,0
2020-09-10,210.63793389254138,211.9606015691561,201.4681820292128,202.7118682861328,35461500,0.0,0
2020-09-11,204.51818980504945,205.92968902557422,198.63533902513066,201.38922119140625,33620100,0.0,0
2020-09-14,201.59650328601325,206.49229699331278,201.3892147135321,202.75135803222656,30375800,0.0,0
2020-09-15,205.7224176674143,207.0648157868303,204.25169731867422,206.0777587890625,21823900,0.0,0
2020-09-16,207.8939258823417,207.92353638535323,201.9913296551126,202.39602661132812,26328100,0.0,0
2020-09-17,197.46073854889562,201.6853409335788,197.37190704139505,200.28372192382812,34011300,0.0,0
2020-09-18,200.17515179858768,201.01414116648786,193.70992578558702,197.7963409423828,55225300,0.0,0
2020-09-21,194.6377424439993,200.08630046707793,193.83822880619866,199.91848754882812,39839700,0.0,0
2020-09-22,202.4058663785835,205.406527505371,199.46444131168488,204.73532104492188,33517100,0.0,0
2020-09-23,205.20912756926796,205.40655100223123,197.44099443129122,197.99374389648438,30803800,0.0,0
2020-09-24,197.2633227590957,202.9092892966075,196.6217267527055,200.56008911132812,31202500,0.0,0
2020-09-25,200.91540564764816,206.33433759755636,199.91846868510223,205.13014221191406,29437300,0.0,0
2020-09-28,208.15055127134764,209.8186797410151,205.36704375269235,206.72918701171875,32004900,0.0,0
2020-09-29,206.6403527935016,207.3510349139706,204.13322001815484,204.577392578125,24221900,0.0,0
2020-09-30,205.04134235917175,209.23633452664598,203.8667421424719,207.60769653320312,33829100,0.0,0
2020-10-01,210.72678091742483,211.2203093625402,208.5848692729793,209.71011352539062,27158400,0.0,0
2020-10-02,205.30782599223198,208.25913141293557,202.87965950016292,203.52125549316406,33154800,0.0,0
2020-10-05,204.5379248883306,207.6866386993059,204.3010258185285,207.6570281982422,21331600,0.0,0
2020-10-06,206.11724295136392,207.4596259668145,202.1690150857966,203.24490356445312,28554300,0.0,0
2020-10-07,204.37999917257528,207.39052572789515,204.04440344150171,207.11415100097656,25681100,0.0,0
2020-10-08,207.78534519784722,208.45655173012128,205.62370321127543,207.8544464111328,19925800,0.0,0
2020-10-09,208.49603159309004,213.06611000926443,208.49603159309004,213.01675415039062,26458000,0.0,0
2020-10-12,215.95818925825742,220.9625753584593,214.00382066197884,218.53440856933594,40461400,0.0,0
2020-10-13,219.83730702558435,222.29508405097894,217.5769383616926,219.97549438476562,28950800,0.0,0
2020-10-14,220.11368972317172,221.3179003516728,216.29378432202913,218.0013885498047,23421700,0.0,0
2020-10-15,214.2900617622345,217.50786187542897,213.2141582808561,216.81692504882812,22733100,0.0,0
2020-10-16,217.3005732968021,219.4128744874352,216.48132931323528,216.81692504882812,26057900,0.0,0
2020-10-19,217.56709202230158,219.42276391568276,210.95381344187956,211.4473419189453,27625800,0.0,0
2020-10-20,213.00688964908502,214.55656120562674,210.33195872746433,211.87176513671875,22753500,0.0,0
2020-10-21,210.3615426346872,214.11236152685515,210.3615426346872,212.01980590820312,22724900,0.0,0
2020-10-22,211.1610613899701,213.26349726721594,208.95992886604253,212.108642578125,22351500,0.0,0
2020-10-23,212.24682451386624,213.48064552557838,210.4010330999582,213.43128967285156,18879600,0.0,0
2020-10-26,211.08214041444174,213.5399026462956,205.40656280049708,207.36093139648438,37111600,0.0,0
2020-10-27,208.85136535805012,211.89150241015267,207.60767908908258,210.48988342285156,36700300,0.0,0
2020-10-28,204.98209014800753,206.1369448321427,199.48419143492163,200.05667114257812,51195600,0.0,0
2020-10-29,201.428716257016,204.67612695106797,200.73776435244469,202.07029724121094,31432600,0.0,0
2020-10-30,200.8660784090887,201.64584673024353,197.0362928316014,199.8494110107422,36953700,0.0,0
2020-11-02,201.64585053604557,202.62304230394983,197.52982500789844,199.7112274169922,30842200,0.0,0
2020-11-03,201.25103029979417,205.4262767605295,200.4909922712891,203.75814819335938,27512000,0.0,0
2020-11-04,211.24991345913378,215.49426097069363,209.6706164581326,213.5892333984375,42311800,0.0,0
2020-11-05,219.16611171232742,221.21919191161982,218.28763165669065,220.39993286132812,36080100,0.0,0
2020-11-06,219.38326163388714,221.4560871527691,215.20801515525744,220.82437133789062,25231900,0.0,0
2020-11-09,221.53506739503277,225.1674297928868,215.0599761214363,215.56336975097656,44395000,0.0,0
2020-11-10,211.723688097356,213.6978017392894,207.00555769803856,208.2788543701172,44045100,0.0,0
2020-11-11,209.6410167588862,215.21788228242465,209.45347353595884,213.74717712402344,29440800,0.0,0
2020-11-12,214.39862991577323,216.2740319491206,211.68422351623263,212.6515350341797,21593900,0.0,0
2020-11-13,213.55963486510458,214.6059127858505,211.3881126630083,213.7076873779297,18621100,0.0,0
2020-11-16,212.08892569259106,214.9217894297335,211.74346479089644,214.4183807373047,24953300,0.0,0
2020-11-17,213.30300737259284,214.86254405909872,211.3091481682807,211.68423461914062,24154100,0.0,0
2020-11-18,211.43681768317984,212.94107640265207,208.74499264864002,208.89344787597656,28372800,0.56,0
2020-11-19,209.19032344152527,210.8232250826879,207.75533188330675,210.21954345703125,24792700,0.0,0
2020-11-20,210.00184987944183,211.08055511323445,207.82464236057143,208.21060180664062,22843100,0.0,0
2020-11-23,208.76478181756735,210.0908972343157,206.0036898617571,207.93348693847656,25683500,0.0,0
2020-11-24,207.4188664998151,212.03059747156175,206.69643275296892,211.64463806152344,33979700,0.0,0
2020-11-25,212.8816860906065,213.0598142306072,210.25914335799183,211.65452575683594,21012900,0.0,0
2020-11-27,212.6243891681225,214.02967767040153,211.82276721968563,213.0004425048828,14512200,0.0,0
2020-11-30,211.88215079142876,212.535302395382,208.6559113656918,211.8524627685547,33064800,0.0,0
2020-12-01,212.28788932658253,215.0687932716611,211.13991722229753,213.9702911376953,30904500,0.0,0
2020-12-02,212.65407784997072,213.2379624568117,210.59562261328915,213.1389923095703,23724500,0.0,0
2020-12-03,212.38686853680568,214.1385374415893,211.43680647468048,212.0207061767578,25120900,0.0,0
2020-12-04,212.00091618301897,213.1489034752489,210.97168098973538,212.13946533203125,24666000,0.0,0
2020-12-07,212.14934826743735,213.30722649046083,210.78365387913288,212.07017517089844,24620000,0.0,0
2020-12-08,211.75349306274924,214.7026191132164,210.68467893490288,213.77235412597656,23284100,0.0,0
2020-12-09,212.93118224169743,213.00044926617142,209.0221029252593,209.60598754882812,32440600,0.0,0
2020-12-10,209.57628468317432,210.8727120134627,208.1808872098175,208.3392333984375,26733300,0.0,0
2020-12-11,207.87411803933438,211.1102486951153,206.9438529804284,211.0508575439453,30979400,0.0,0
2020-12-14,210.89252870639518,213.97031319353815,210.67480645194325,211.9811248779297,28798400,0.0,0
2020-12-15,212.94107005778415,213.1884803285815,210.04142893238688,211.91184997558594,27000600,0.0,0
2020-12-16,212.5254411152555,217.8299183869342,212.4957530882334,217.00851440429688,35023300,0.0,0
2020-12-17,217.59238442628143,218.60182257927485,215.66258729609163,217.1470489501953,32515800,0.0,0
2020-12-18,216.3256378173828,217.41424903442223,213.78226812044431,216.3256378173828,63354900,0.0,0
2020-12-21,215.2964107608527,221.67959243354895,215.02920345248458,220.28419494628906,37181900,0.0,0
2020-12-22,220.38317265947427,223.29271982620975,219.5518777834711,221.62022399902344,22612200,0.0,0
2020-12-23,220.79881491702415,221.24415036866836,218.5127465112897,218.73046875,18699600,0.0,0
2020-12-24,219.12631104247882,221.2936272746523,218.90858881180327,220.44253540039062,10550600,0.0,0
2020-12-28,222.12492733823123,223.68856198598854,220.70974790619337,222.62965393066406,17933500,0.0,0
2020-12-29,223.9656617214198,224.82664459543028,221.2639459058972,221.82803344726562,17403200,0.0,0
2020-12-30,222.89684997147484,223.29271545281176,219.17580505125196,219.3836212158203,20272300,0.0,0
2020-12-31,219.40342401252693,220.68996043430678,217.40434480639897,220.115966796875,20942100,0.0,0
2021-01-04,220.2248417958339,220.6899743399447,212.5848109828235,215.4349822998047,37130100,0.0,0
2021-01-05,215.00942204191279,216.2563795045103,213.46558432700627,215.64279174804688,23823000,0.0,0
2021-01-06,209.9721422106087,214.24739884472265,209.74452899466186,210.0513153076172,35930700,0.0,0
2021-01-07,211.82277291311124,217.06787372644615,211.49620464104092,216.02874755859375,27694500,0.0,0
2021-01-08,216.4147208586725,218.29504811648917,214.7818189907106,217.34498596191406,22956200,0.0,0
2021-01-11,216.20690465196714,216.6423491769097,214.48492360352847,215.237060546875,23031300,0.0,0
2021-01-12,214.2572806356426,214.85107128739338,211.11022944324466,212.7035369873047,23249300,0.0,0
2021-01-13,211.80299373353577,214.51460069950176,211.71391455744518,214.0989532470703,20087100,0.0,0
2021-01-14,213.6734012439832,215.20734788096235,210.53624094938306,210.81333923339844,29480800,0.0,0
2021-01-15,211.30817209856673,212.28790712402258,209.83360142192157,210.44717407226562,31746500,0.0,0
2021-01-19,211.5357847821287,214.7323213017446,210.4273915841572,214.1979217529297,30480900,0.0,0
2021-01-20,215.4448515969347,223.45104399413063,215.03909514596722,222.0160675048828,37777300,0.0,0
2021-01-21,222.3723495626715,223.95578134453902,220.11596908898127,222.63955688476562,30709400,0.0,0
2021-01-22,224.72770480277595,227.68673715440664,223.46096539154522,223.60940551757812,30172700,0.0,0
2021-01-25,226.74655677018504,227.39972349953342,221.8973215750879,227.15231323242188,33152100,0.0,0
2021-01-26,229.45817681982433,231.75413622709,227.69661694074298,229.92330932617188,49169600,0.0,0
2021-01-27,235.5345716735282,237.94929826982647,227.7559923579281,230.48739624023438,69870600,0.0,0
2021-01-28,233.1693101024514,240.12648493010474,232.65469256862028,236.4549102783203,49111200,0.0,0
2021-01-29,233.54541190477434,235.5543821579269,228.95347774032206,229.55715942382812,42503100,0.0,0
2021-02-01,232.62503150341212,239.98796360710267,230.0222706122661,237.16748046875,33314200,0.0,0
2021-02-02,238.80039666136247,239.7999287202431,236.21743282731452,237.0289306640625,25916300,0.0,0
2021-02-03,237.08831130678348,242.5511189774963,236.78150989963873,240.48277282714844,27158100,0.0,0
2021-02-04,240.1462969728711,240.7202905847694,237.88001054824474,239.50302124023438,25296100,0.0,0
2021-02-05,239.72075858147818,240.75988475296757,237.92951061289563,239.69107055664062,18054800,0.0,0
2021-02-08,240.6312311808597,241.15573976398906,238.31547459488567,239.95828247070312,22211900,0.0,0
2021-02-09,239.36448488594093,242.22454702340744,238.87957041776355,241.24481201171875,23565000,0.0,0
2021-02-10,242.46203652105152,243.37250439712545,238.39461154926127,240.30462646484375,22186700,0.0,0
2021-02-11,242.24435622867765,242.61051861701745,239.64159520697493,241.95736694335938,15751100,0.0,0
2021-02-12,241.40313150984164,242.7589500024093,240.21556528262107,242.45216369628906,16561100,0.0,0
2021-02-16,242.4917462645525,243.58035746429147,240.40360303648887,241.17552185058594,26728500,0.0,0
2021-02-17,239.37025384070336,242.33608634385752,238.99331922070178,242.2269744873047,21653500,0.56,0
2021-02-18,239.84635482196921,241.959134973677,238.91394722788502,241.8202667236328,16925600,0.0,0
2021-02-19,241.78060892047407,241.88972077504812,238.2394456601657,239.0230712890625,25262600,0.0,0
2021-02-22,235.50174165610275,236.00761561584156,230.52229696566695,232.61524963378906,36446900,0.0,0
2021-02-23,228.46903591929697,232.93267788284348,226.88195716694523,231.38528442382812,30228700,0.0,0
2021-02-24,228.15161055747,233.29967996350985,227.14977638116437,232.65493774414062,26339700,0.0,0
2021-02-25,230.20487705622202,232.69459169039627,226.03881460586734,227.1398468017578,39542200,0.0,0
2021-02-26,229.65931831008706,233.46828883625133,227.68539135719558,230.50245666503906,37819200,0.0,0
2021-03-01,233.99401382588678,235.551336102424,231.2662327547963,235.02561950683594,25324000,0.0,0
2021-03-02,235.09503701250122,235.38270239025974,231.56380298355873,231.98040771484375,22812500,0.0,0
2021-03-03,230.28422938106374,231.69275444524328,225.42381064190576,225.7213897705078,34029500,0.0,0
2021-03-04,224.90803069708747,230.61157283864944,222.44805727585978,224.89810180664062,44727800,0.0,0
2021-03-05,227.66557873726387,231.3852803073774,224.63030467773194,229.72877502441406,41872800,0.0,0
2021-03-08,229.5006191229428,231.48445993174516,225.29488629500443,225.5527801513672,35267400,0.0,0
2021-03-09,230.99842151652223,233.47822245126503,229.79819120448508,231.89114379882812,33080500,0.0,0
2021-03-10,235.08512660652391,235.08512660652391,230.1651949343776,230.54212951660156,29746800,0.0,0
2021-03-11,233.06161543645268,237.23759169393148,232.41685811840833,235.21408081054688,29907600,0.0,0
2021-03-12,232.11928318873788,233.9146717943346,231.34558650146585,233.84523010253906,22653700,0.0,0
2021-03-15,233.06162367928349,233.28976113318146,229.93706534018423,232.91282653808594,26034900,0.0,0
2021-03-16,234.37094419150523,238.1204019853241,234.03369489768113,235.78939819335938,28092200,0.0,0
2021-03-17,234.24200829912797,236.6226264613032,231.34560240032727,235.12481689453125,29562100,0.0,0
2021-03-18,230.68099529889233,232.2978303206355,228.46901714554986,228.85586547851562,34833000,0.0,0
2021-03-19,229.15346121239673,230.59174280399967,227.49695591608113,228.48887634277344,46430700,0.0,0
2021-03-22,228.40951190131358,234.98593377926755,228.28055740755826,234.0832977294922,30127000,0.0,0
2021-03-23,235.57116171212596,239.10239562164895,235.15455699492972,235.66043090820312,31638400,0.0,0
2021-03-24,235.92826043348856,236.0770424312397,233.41870316806398,233.5575714111328,25620100,0.0,0
2021-03-25,233.3988903320694,235.02563930242545,229.699031205593,230.46279907226562,34061900,0.0,0
2021-03-26,229.6791755474976,234.79748853093747,229.6791755474976,234.5693359375,25479900,0.0,0
2021-03-29,234.67843889946502,234.88674883873387,230.0065023889756,233.33935546875,25227500,0.0,0
2021-03-30,231.64317994418377,231.9606017511248,229.2328205316827,229.9767608642578,24792000,0.0,0
2021-03-31,231.02818877896357,237.16817860374624,230.51238592234492,233.86508178710938,43623500,0.0,0
2021-04-01,236.54325087509653,240.87793803086652,236.12664613766475,240.39190673828125,30338000,0.0,0
2021-04-05,240.7985868536875,247.94042572340953,240.73907405235715,247.0576171875,36910600,0.0,0
2021-04-06,245.60939601361179,247.38492676274066,244.88529840329142,245.8573760986328,22931900,0.0,0
2021-04-07,245.8077951207444,248.90258196590392,245.19280930805357,247.8809051513672,22719800,0.0,0
2021-04-08,250.72772460739125,252.08665071669893,249.9639416588259,251.20384216308594,23625200,0.0,0
2021-04-09,250.82690326503445,253.92170516273805,250.4003847639253,253.7828369140625,24326800,0.0,0
2021-04-12,252.65204477135504,255.58813573395156,252.5627604348358,253.84234619140625,27148700,0.0,0
2021-04-13,255.18144656424604,257.09584563199445,254.75489779501603,256.4014892578125,23837500,0.0,0
2021-04-14,255.39966158656907,256.7387298368686,253.0983991187991,253.52491760253906,23070900,0.0,0
2021-04-15,255.8460284945033,257.829869348685,255.64766257169057,257.4033508300781,25627500,0.0,0
2021-04-16,257.3736032109977,258.8912403053958,255.5187167924011,258.6333312988281,24878600,0.0,0
2021-04-19,258.0877717887965,259.36735758311374,255.7369252796844,256.64947509765625,23209300,0.0,0
2021-04-20,255.73695343234897,258.0977290920873,254.76486043392384,256.17340087890625,19722900,0.0,0
2021-04-21,256.8478756293233,258.5738074710677,255.17152770010838,258.474609375,24030400,0.0,0
2021-04-22,258.1075945154503,259.66491678259194,253.5745262333033,255.09217834472656,25606200,0.0,0
2021-04-23,255.7964095722475,259.3970850731461,255.19132245361195,259.03997802734375,21462600,0.0,0
2021-04-26,259.5458640322419,260.31956063960774,258.067912502134,259.4367370605469,19763300,0.0,0
2021-04-27,259.4665300609276,261.06353767753876,258.01833472407577,259.8533935546875,31014200,0.0,0
2021-04-28,254.01095820575554,254.46726337678513,250.9062577009861,252.5032501220703,46903100,0.0,0
2021-04-29,253.3959800058382,254.03080842626,246.98816786662474,250.4698028564453,40589000,0.0,0
2021-04-30,247.72221343882552,251.03522403985428,247.5833451841568,250.14248657226562,30945100,0.0,0
